,date,fine_dust(㎍/㎥),avg_temp,min_temp,max_temp,precipitation(mm),snow_depth(mm),day_type,season,year,fd_grade,p_grade,s_grade,at_grade
438,2022-03-15,43.0,7.2,2.3,13.3,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
439,2022-03-16,65.0,10.3,3.6,16.8,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
440,2022-03-17,59.0,10.7,7.8,15.1,1.2,0.0,Weekday,Spring,2022,Normal,Light,No_Snow,Mild
441,2022-03-18,57.39710144927536,7.5,5.5,9.6,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
442,2022-03-19,57.39710144927536,3.4,0.9,6.1,14.6,7.0,Weekend,Spring,2022,Normal,Moderate,Light_Snow,Mild
443,2022-03-20,25.0,5.4,2.2,9.3,0.0,0.0,Weekend,Spring,2022,Good,Dry,No_Snow,Mild
444,2022-03-21,32.0,5.0,-0.3,10.9,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
445,2022-03-22,39.0,7.1,1.1,13.6,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
446,2022-03-23,33.0,6.2,4.9,8.2,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
447,2022-03-24,45.0,8.2,3.9,12.4,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
448,2022-03-25,64.0,12.0,6.3,17.2,10.9,0.0,Weekday,Spring,2022,Normal,Moderate,No_Snow,Mild
449,2022-03-26,57.39710144927536,11.8,9.5,14.7,19.8,0.0,Weekend,Spring,2022,Normal,Moderate,No_Snow,Mild
450,2022-03-27,35.0,8.1,5.0,12.6,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,Mild
451,2022-03-28,39.0,8.2,1.5,15.1,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
452,2022-03-29,40.0,9.7,3.3,15.6,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
453,2022-03-30,36.0,10.8,5.9,15.7,0.4,0.0,Weekday,Spring,2022,Normal,Light,No_Snow,Mild
454,2022-03-31,24.0,10.9,7.6,14.7,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,Mild
455,2022-04-01,57.39710144927536,9.2,4.5,14.9,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
456,2022-04-02,34.0,8.2,3.7,14.2,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,Mild
457,2022-04-03,45.0,9.6,3.5,17.0,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,Mild
458,2022-04-04,50.0,10.3,5.1,16.4,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
459,2022-04-05,41.0,10.3,4.9,15.8,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
460,2022-04-06,50.0,11.7,8.0,17.0,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
461,2022-04-07,40.0,10.9,7.4,15.7,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
462,2022-04-08,54.0,12.9,5.1,20.0,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
463,2022-04-09,58.0,17.8,12.4,24.2,0.5,0.0,Weekend,Spring,2022,Normal,Light,No_Snow,Warm
464,2022-04-10,51.0,18.2,12.7,25.1,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,Warm
465,2022-04-11,36.0,19.6,13.4,26.6,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Warm
466,2022-04-12,27.0,19.3,15.9,26.4,0.5,0.0,Weekday,Spring,2022,Good,Light,No_Snow,Warm
467,2022-04-13,13.0,13.1,12.0,15.9,1.3,0.0,Weekday,Spring,2022,Good,Light,No_Snow,Mild
468,2022-04-14,14.0,13.2,11.4,15.3,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,Mild
469,2022-04-15,57.39710144927536,13.3,7.5,19.3,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
470,2022-04-16,39.0,13.2,7.1,20.2,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,Mild
471,2022-04-17,47.0,14.0,7.2,21.9,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,Mild
472,2022-04-18,50.0,15.2,11.4,21.6,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Warm
473,2022-04-19,60.0,15.2,8.9,22.1,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Warm
474,2022-04-20,59.0,15.7,9.7,22.1,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Warm
475,2022-04-21,43.0,16.3,9.6,22.7,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Warm
476,2022-04-22,52.0,15.0,13.2,16.8,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Warm
477,2022-04-23,53.0,17.7,10.4,25.3,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,Warm
478,2022-04-24,50.0,18.5,15.0,24.5,0.3,0.0,Weekend,Spring,2022,Normal,Light,No_Snow,Warm
479,2022-04-25,44.0,20.0,17.0,23.6,1.3,0.0,Weekday,Spring,2022,Normal,Light,No_Snow,Warm
480,2022-04-26,47.0,21.9,17.0,28.7,1.0,0.0,Weekday,Spring,2022,Normal,Light,No_Snow,Warm
481,2022-04-27,169.0,17.7,12.6,23.9,0.0,0.0,Weekday,Spring,2022,Very_bad,Dry,No_Snow,Warm
482,2022-04-28,77.0,18.2,11.6,25.9,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Warm
483,2022-04-29,57.39710144927536,13.4,10.7,16.5,15.5,0.0,Weekday,Spring,2022,Normal,Moderate,No_Snow,Mild
484,2022-04-30,25.0,13.0,10.5,17.8,0.0,0.0,Weekend,Spring,2022,Good,Dry,No_Snow,Mild
485,2022-05-01,48.0,13.4,7.9,19.2,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,Mild
486,2022-05-02,45.0,14.2,9.1,19.4,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
487,2022-05-03,40.0,14.8,9.1,20.8,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Mild
488,2022-05-04,42.0,17.8,10.0,25.2,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Warm
489,2022-05-05,34.0,18.9,12.5,25.8,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,Warm
490,2022-05-06,38.0,19.6,13.7,25.6,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Warm
491,2022-05-07,31.0,18.4,15.3,23.1,0.5,0.0,Weekend,Spring,2022,Normal,Light,No_Snow,Warm
492,2022-05-08,20.0,15.3,11.7,18.2,2.0,0.0,Weekend,Spring,2022,Good,Light,No_Snow,Warm
493,2022-05-09,20.0,17.9,11.0,25.3,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,Warm
494,2022-05-10,29.0,19.9,13.6,26.3,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,Warm
495,2022-05-11,30.0,19.7,16.6,25.2,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,Warm
496,2022-05-12,34.0,20.9,14.1,28.1,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Warm
497,2022-05-13,30.0,19.4,15.0,25.2,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,Warm
498,2022-05-14,35.0,15.7,11.9,20.0,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,Warm
499,2022-05-15,27.0,16.2,10.5,22.4,0.0,0.0,Weekend,Spring,2022,Good,Dry,No_Snow,Warm
500,2022-05-16,33.0,17.3,10.9,23.7,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Warm
501,2022-05-17,56.0,20.0,13.0,27.4,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Warm
502,2022-05-18,60.0,20.0,15.7,25.4,1.5,0.0,Weekday,Spring,2022,Normal,Light,No_Snow,Warm
503,2022-05-19,46.0,19.9,16.1,24.2,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Warm
504,2022-05-20,38.0,20.6,15.6,25.8,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Warm
505,2022-05-21,36.0,20.1,16.1,26.0,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,Warm
506,2022-05-22,39.0,20.3,15.7,25.8,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,Warm
507,2022-05-23,69.0,23.0,17.8,30.7,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Warm
508,2022-05-24,35.0,22.9,16.7,30.2,0.0,0.0,Weekday,Spring,2022,Normal,Dry,No_Snow,Warm
509,2022-05-25,25.0,21.0,16.7,26.7,3.5,0.0,Weekday,Spring,2022,Good,Light,No_Snow,Warm
510,2022-05-26,26.0,18.7,14.1,23.5,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,Warm
511,2022-05-27,26.0,20.0,16.0,25.6,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,Warm
512,2022-05-28,35.0,22.3,15.0,29.3,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,Warm
513,2022-05-29,31.0,23.1,19.3,29.7,0.0,0.0,Weekend,Spring,2022,Normal,Dry,No_Snow,Warm
514,2022-05-30,28.0,20.8,17.2,24.7,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,Warm
515,2022-05-31,28.0,20.7,14.2,27.2,0.0,0.0,Weekday,Spring,2022,Good,Dry,No_Snow,Warm
516,2022-06-01,26.0,22.1,16.2,28.6,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
517,2022-06-02,29.0,21.5,17.1,26.9,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
518,2022-06-03,41.0,24.5,18.7,32.6,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,Warm
519,2022-06-04,38.0,25.6,20.3,29.7,0.0,0.0,Weekend,Summer,2022,Normal,Dry,No_Snow,Warm
520,2022-06-05,24.0,22.7,20.2,27.0,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,Warm
521,2022-06-06,28.0625,19.7,16.7,24.5,4.3,0.0,Weekend,Summer,2022,Good,Light,No_Snow,Warm
522,2022-06-07,28.0625,20.6,15.1,25.1,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
523,2022-06-08,19.0,21.2,16.2,25.8,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
524,2022-06-09,24.0,20.9,18.5,24.5,2.6,0.0,Weekday,Summer,2022,Good,Light,No_Snow,Warm
525,2022-06-10,27.0,20.9,17.2,26.6,1.2,0.0,Weekday,Summer,2022,Good,Light,No_Snow,Warm
526,2022-06-11,28.0,24.6,17.7,32.7,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,Warm
527,2022-06-12,25.0,24.6,18.9,31.5,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,Warm
528,2022-06-13,27.0,23.6,19.6,29.2,18.0,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,Warm
529,2022-06-14,13.0,21.5,17.7,27.1,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
530,2022-06-15,14.0,17.5,14.9,20.1,18.5,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,Warm
531,2022-06-16,18.0,20.3,17.6,24.8,0.7,0.0,Weekday,Summer,2022,Good,Light,No_Snow,Warm
532,2022-06-17,25.0,22.5,16.5,28.1,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
533,2022-06-18,21.0,23.3,22.0,25.1,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,Warm
534,2022-06-19,26.0,23.4,22.3,25.1,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,Warm
535,2022-06-20,25.0,25.2,22.0,29.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
536,2022-06-21,29.0,26.5,21.2,32.6,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
537,2022-06-22,28.0,25.9,21.9,31.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
538,2022-06-23,27.0,24.3,23.3,26.4,103.0,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,Warm
539,2022-06-24,28.0625,22.6,20.6,24.9,19.1,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,Warm
540,2022-06-25,47.0,26.0,21.5,30.5,0.0,0.0,Weekend,Summer,2022,Normal,Dry,No_Snow,Warm
541,2022-06-26,23.0,26.5,24.8,28.1,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,Warm
542,2022-06-27,12.0,26.8,25.4,28.1,6.1,0.0,Weekday,Summer,2022,Good,Light,No_Snow,Warm
543,2022-06-28,18.0,26.9,25.7,27.9,6.3,0.0,Weekday,Summer,2022,Good,Light,No_Snow,Warm
544,2022-06-29,14.0,25.1,24.4,26.1,37.8,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,Warm
545,2022-06-30,28.0625,22.3,21.2,24.5,176.2,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,Warm
546,2022-07-01,20.0,26.6,21.9,30.9,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
547,2022-07-02,29.0,28.8,24.0,33.8,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,Warm
548,2022-07-03,36.0,29.3,24.4,34.2,0.0,0.0,Weekend,Summer,2022,Normal,Dry,No_Snow,Warm
549,2022-07-04,38.0,29.3,26.4,32.6,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,Warm
550,2022-07-05,34.0,29.2,26.7,33.1,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,Warm
551,2022-07-06,32.0,29.5,26.2,33.3,16.1,0.0,Weekday,Summer,2022,Normal,Moderate,No_Snow,Warm
552,2022-07-07,22.0,28.2,26.4,31.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
553,2022-07-08,22.0,25.8,24.0,27.9,1.7,0.0,Weekday,Summer,2022,Good,Light,No_Snow,Warm
554,2022-07-09,23.0,26.9,24.0,30.9,0.1,0.0,Weekend,Summer,2022,Good,Light,No_Snow,Warm
555,2022-07-10,41.0,29.2,24.6,35.1,0.0,0.0,Weekend,Summer,2022,Normal,Dry,No_Snow,Warm
556,2022-07-11,26.0,27.0,24.7,30.6,9.0,0.0,Weekday,Summer,2022,Good,Light,No_Snow,Warm
557,2022-07-12,14.0,26.8,23.2,29.4,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
558,2022-07-13,16.0,25.0,24.0,27.1,114.5,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,Warm
559,2022-07-14,14.0,25.7,23.3,29.9,0.9,0.0,Weekday,Summer,2022,Good,Light,No_Snow,Warm
560,2022-07-15,25.0,26.0,23.0,30.3,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
561,2022-07-16,27.0,24.8,23.2,28.2,34.0,0.0,Weekend,Summer,2022,Good,Moderate,No_Snow,Warm
562,2022-07-17,26.0,25.5,22.5,29.7,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,Warm
563,2022-07-18,26.0,26.8,23.1,30.1,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
564,2022-07-19,34.0,27.4,24.3,31.1,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,Warm
565,2022-07-20,31.0,27.1,24.3,30.4,1.1,0.0,Weekday,Summer,2022,Normal,Light,No_Snow,Warm
566,2022-07-21,13.0,23.2,20.8,25.2,10.4,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,Warm
567,2022-07-22,29.0,25.1,22.9,27.5,5.2,0.0,Weekday,Summer,2022,Good,Light,No_Snow,Warm
568,2022-07-23,33.0,24.8,22.3,28.0,9.9,0.0,Weekend,Summer,2022,Normal,Light,No_Snow,Warm
569,2022-07-24,18.0,25.0,22.0,28.4,1.2,0.0,Weekend,Summer,2022,Good,Light,No_Snow,Warm
570,2022-07-25,24.0,27.5,23.6,32.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
571,2022-07-26,33.0,28.9,24.4,33.1,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,Warm
572,2022-07-27,38.0,29.3,26.4,33.4,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,Warm
573,2022-07-28,28.0,29.7,25.1,34.4,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
574,2022-07-29,25.0,30.7,27.3,34.3,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Hot
575,2022-07-30,23.0,30.9,27.3,36.1,1.0,0.0,Weekend,Summer,2022,Good,Light,No_Snow,Hot
576,2022-07-31,13.0,27.2,25.4,29.0,47.2,0.0,Weekend,Summer,2022,Good,Moderate,No_Snow,Warm
577,2022-08-01,21.0,28.6,25.4,32.4,30.0,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,Warm
578,2022-08-02,28.0625,26.8,25.5,28.5,33.5,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,Warm
579,2022-08-03,26.0,27.1,25.2,30.0,51.1,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,Warm
580,2022-08-04,21.0,28.9,26.0,32.9,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
581,2022-08-05,18.0,29.4,27.0,32.7,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
582,2022-08-06,33.0,28.7,27.4,30.3,13.6,0.0,Weekend,Summer,2022,Normal,Moderate,No_Snow,Warm
583,2022-08-07,26.0,28.9,27.2,31.7,0.9,0.0,Weekend,Summer,2022,Good,Light,No_Snow,Warm
584,2022-08-08,28.0625,26.8,25.200000000000003,28.4,129.6,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,Warm
585,2022-08-09,28.0625,25.1,22.0,26.5,123.1,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,Warm
586,2022-08-10,20.0,24.7,21.4,28.8,7.6,0.0,Weekday,Summer,2022,Good,Light,No_Snow,Warm
587,2022-08-11,15.0,25.0,23.4,27.5,38.8,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,Warm
588,2022-08-12,27.0,27.0,23.0,32.4,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
589,2022-08-13,28.0,25.8,24.7,27.5,4.0,0.0,Weekend,Summer,2022,Good,Light,No_Snow,Warm
590,2022-08-14,23.0,27.6,24.5,31.5,3.0,0.0,Weekend,Summer,2022,Good,Light,No_Snow,Warm
591,2022-08-15,24.0,28.1,26.6,29.8,0.9,0.0,Weekday,Summer,2022,Good,Light,No_Snow,Warm
592,2022-08-16,24.0,26.7,24.1,30.0,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
593,2022-08-17,24.0,26.0,22.8,30.5,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
594,2022-08-18,23.0,25.6,22.4,29.8,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
595,2022-08-19,26.0,26.0,23.3,27.5,66.1,0.0,Weekday,Summer,2022,Good,Heavy,No_Snow,Warm
596,2022-08-20,25.0,28.2,25.7,32.0,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,Warm
597,2022-08-21,27.0,28.1,24.7,32.0,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,Warm
598,2022-08-22,24.0,26.8,22.9,30.2,3.2,0.0,Weekday,Summer,2022,Good,Light,No_Snow,Warm
599,2022-08-23,18.0,25.4,22.4,30.2,2.2,0.0,Weekday,Summer,2022,Good,Light,No_Snow,Warm
600,2022-08-24,18.0,24.8,22.4,27.9,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
601,2022-08-25,19.0,22.2,21.1,24.0,1.6,0.0,Weekday,Summer,2022,Good,Light,No_Snow,Warm
602,2022-08-26,33.0,23.8,19.9,28.4,0.0,0.0,Weekday,Summer,2022,Normal,Dry,No_Snow,Warm
603,2022-08-27,20.0,21.5,17.6,25.5,17.6,0.0,Weekend,Summer,2022,Good,Moderate,No_Snow,Warm
604,2022-08-28,18.0,22.6,16.1,28.4,0.0,0.0,Weekend,Summer,2022,Good,Dry,No_Snow,Warm
605,2022-08-29,13.0,21.0,19.5,22.5,2.2,0.0,Weekday,Summer,2022,Good,Light,No_Snow,Warm
606,2022-08-30,8.0,19.1,17.9,20.3,35.8,0.0,Weekday,Summer,2022,Good,Moderate,No_Snow,Warm
607,2022-08-31,11.0,21.7,19.6,24.9,0.0,0.0,Weekday,Summer,2022,Good,Dry,No_Snow,Warm
608,2022-09-01,19.0,24.0,18.3,30.4,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,Warm
609,2022-09-02,18.0,24.7,20.3,29.8,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,Warm
610,2022-09-03,13.0,24.2,20.5,29.2,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,Warm
611,2022-09-04,12.0,22.3,19.8,24.0,33.8,0.0,Weekend,Fall,2022,Good,Moderate,No_Snow,Warm
612,2022-09-05,28.84090909090909,19.2,17.7,22.7,120.0,0.0,Weekday,Fall,2022,Good,Heavy,No_Snow,Warm
613,2022-09-06,28.84090909090909,21.0,17.0,26.3,25.3,0.0,Weekday,Fall,2022,Good,Moderate,No_Snow,Warm
614,2022-09-07,31.0,22.8,17.9,28.1,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,Warm
615,2022-09-08,30.0,23.2,16.7,29.5,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,Warm
616,2022-09-09,22.0,24.3,18.9,30.8,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,Warm
617,2022-09-10,14.0,23.6,19.0,28.4,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,Warm
618,2022-09-11,20.0,23.3,20.6,26.4,0.1,0.0,Weekend,Fall,2022,Good,Light,No_Snow,Warm
619,2022-09-12,22.0,23.8,20.3,27.5,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,Warm
620,2022-09-13,19.0,24.3,21.8,26.4,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,Warm
621,2022-09-14,19.0,24.6,22.7,27.9,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,Warm
622,2022-09-15,21.0,25.2,22.0,28.3,0.1,0.0,Weekday,Fall,2022,Good,Light,No_Snow,Warm
623,2022-09-16,24.0,25.7,23.4,29.9,14.6,0.0,Weekday,Fall,2022,Good,Moderate,No_Snow,Warm
624,2022-09-17,21.0,25.6,23.3,29.4,4.3,0.0,Weekend,Fall,2022,Good,Light,No_Snow,Warm
625,2022-09-18,22.0,27.1,23.0,32.5,0.0,0.0,Weekend,Fall,2022,Good,Dry,No_Snow,Warm
626,2022-09-19,16.0,24.6,19.5,29.6,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,Warm
627,2022-09-20,26.0,19.9,16.1,24.6,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,Warm
628,2022-09-21,30.0,19.4,13.0,25.6,0.0,0.0,Weekday,Fall,2022,Good,Dry,No_Snow,Warm
629,2022-09-22,31.0,19.8,14.2,24.7,0.0,0.0,Weekday,Fall,2022,Normal,Dry,No_Snow,Warm
